ProgramId,LayerId,ProgramName,LayerName,ClientName,BrokerName,CurrencyCode,LegalEntity,BusinessUnit,BusinessSegment,Underwriter,DirectionTypeName,LayerStatusTypeName,Share,InceptionDate,ExpirationDate,Premium100,Limit100,LayerTypeName,LatestFxRate,ExpectedLoss100
5626,18129,Property Cat XOL,2nd Cat Annual,NeYoCeMuFi_1774,Ywry_252,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.018,1/1/2024,12/31/2024,67070,1715000,Excess of Loss,1,92160
5626,18130,Property Cat XOL,3rd Cat Annual,NeYoCeMuFi_1774,Ywry_252,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.015,1/1/2024,12/31/2024,48910,4272000,Excess of Loss,1,97790
5626,18131,Property Cat XOL,1st Cat - 2022 - Year 3/3,NeYoCeMuFi_1774,Ywry_252,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,1/1/2024,12/31/2024,98390,4201000,Excess of Loss,1,17010
5626,18132,Property Cat XOL,2nd Cat - 2022 - Year 3/3,NeYoCeMuFi_1774,Ywry_252,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.007,1/1/2024,12/31/2024,76830,1422000,Excess of Loss,1,58550
5626,18133,Property Cat XOL,3rd Cat - 2022 - Year 3/3,NeYoCeMuFi_1774,Ywry_252,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.007,1/1/2024,12/31/2024,99380,5119000,Excess of Loss,1,97090
5627,18134,Property Cat XOL,1st Cat,MuAsSoofVi_3632,H_5,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.02,1/1/2024,12/31/2024,44740,8911000,Excess of Loss,1,93080
5627,18135,Property Cat XOL,2nd Cat,MuAsSoofVi_3632,H_5,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.03,1/1/2024,12/31/2024,8870,4877000,Excess of Loss,1,3940
5627,18136,Property Cat XOL,3rd Cat,MuAsSoofVi_3632,H_5,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.04,1/1/2024,12/31/2024,21510,434000,Excess of Loss,1,14590
5630,18150,Property Cat Agg  XOL,1st Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.003,7/1/2023,6/30/2024,14820,3810000,Aggregate XL,1,98170
5630,18151,Property Cat Agg  XOL,2nd Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,7/1/2023,6/30/2024,63050,3039000,Aggregate XL,1,13070
5630,18152,Property Cat Agg  XOL,3rd Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.003,7/1/2023,6/30/2024,17540,998000,Aggregate XL,1,44260
5630,18153,Property Cat Agg  XOL,4th Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.004,7/1/2023,6/30/2024,29050,899000,Aggregate XL,1,26280
5633,18159,Property Cat Agg XOL,1st Cat Agg,NeYoPrInUn_3635,N_171,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,In Process,0.041,4/1/2023,3/31/2024,55080,2690000,Aggregate XL,1,37910
5633,18168,Property Cat Agg XOL,2nd Cat Agg,NeYoPrInUn_3635,N_171,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,In Process,0.054,4/1/2023,3/31/2024,57800,5660000,Aggregate XL,1,5280
5639,18191,Property Cat Agg XOL,Layer 1,NeYoPrInUn_3635,N_171,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.06,4/1/2024,3/31/2025,96040,8467000,Aggregate XL,1,3810
5639,18192,Property Cat Agg XOL,Layer 2,NeYoPrInUn_3635,N_171,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.08,4/1/2024,3/31/2025,18430,8587000,Aggregate XL,1,55610
5655,18275,Property Cat Agg XOL,1st Cat Agg,NeFaMuReAs_3639,Sry_159,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.035,1/1/2024,12/31/2024,76330,7038000,Aggregate XL,1,12650
5655,18276,Property Cat Agg XOL,2nd Cat Agg,NeFaMuReAs_3639,Sry_159,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.045,1/1/2024,12/31/2024,67800,3144000,Aggregate XL,1,9010
5655,18277,Property Cat Agg XOL,3rd Cat Agg,NeFaMuReAs_3639,Sry_159,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.05,1/1/2024,12/31/2024,81840,9349000,Aggregate XL,1,6000
5655,18278,Property Cat Agg XOL,4th Cat Agg,NeFaMuReAs_3639,Sry_159,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.05,1/1/2024,12/31/2024,30,8955000,Aggregate XL,1,64020
5655,18279,Property Cat Agg XOL,5th Cat Agg,NeFaMuReAs_3639,Sry_159,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.05,1/1/2024,12/31/2024,65920,8897000,Aggregate XL,1,17770
5323,18405,Bamboo - Property Cat XOL,Layer 3,SuNaInCo_2033,Ary_157,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,4/1/2024,3/31/2025,27200,6201000,Excess of Loss,1,18410
5323,18406,Bamboo - Property Cat XOL,Layer 4,SuNaInCo_2033,Ary_157,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,4/1/2024,3/31/2025,37150,1005000,Excess of Loss,1,89720
5506,18416,Property Cat XOL,Layer 1 ,CaUnReEx_2165,E_9,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,5/1/2024,4/30/2025,7780,2264000,Excess of Loss,1,1580
5506,18417,Property Cat XOL,Layer 2 ,CaUnReEx_2165,E_9,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,5/1/2024,4/30/2025,27130,633000,Excess of Loss,1,61470
5506,18418,Property Cat XOL,Layer 3 ,CaUnReEx_2165,E_9,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,5/1/2024,4/30/2025,42430,8504000,Excess of Loss,1,98740
5506,18419,Property Cat XOL,Layer 4 ,CaUnReEx_2165,E_9,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,5/1/2024,4/30/2025,40830,5901000,Excess of Loss,1,91080
5506,18420,Property Cat XOL,Layer 5 ,CaUnReEx_2165,E_9,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,5/1/2024,4/30/2025,12400,5839000,Excess of Loss,1,92730
5506,18421,Property Cat XOL,Layer 6 ,CaUnReEx_2165,E_9,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.05,5/1/2024,4/30/2025,94160,7054000,Excess of Loss,1,9890
5722,18551,Property Cat XOL,Layer 1,MiFaBu_3661,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.02,1/1/2024,12/31/2024,88550,5139000,Excess of Loss,1,43560
5731,18583,Property Cat XOL,3rd Cat ,NaSuInCo_3665,S_7,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.03,7/1/2023,6/30/2024,81480,665000,Excess of Loss,1,66700
5742,18605,Property Cat XOL,3rd Cat,GeMuInCo_3671,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.042,1/1/2024,12/31/2024,16050,5134000,Excess of Loss,1,70230
5763,18685,Property Cat XOL,1st Cat,TrSpInCo_743,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.21,4/1/2024,3/31/2025,28830,1118000,Excess of Loss,1,42750
5763,18686,Property Cat XOL,2nd Cat,TrSpInCo_743,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.02,4/1/2024,3/31/2025,58160,9342000,Excess of Loss,1,16400
5763,18687,Property Cat XOL,3rd Cat,TrSpInCo_743,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.023,4/1/2024,3/31/2025,25010,1624000,Excess of Loss,1,13170
5769,18713,Property Cat XOL,2nd Cat,FaUnMuofMo_3681,N_171,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.075,1/1/2024,12/31/2024,28970,9506000,Excess of Loss,1,55190
5769,18714,Property Cat XOL,3rd Cat,FaUnMuofMo_3681,N_171,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.075,1/1/2024,12/31/2024,69300,6364000,Excess of Loss,1,79450
5771,18729,Property Cat Agg XOL,Agg XL,FaUnMuofMo_3681,N_171,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.1,1/1/2024,12/31/2024,29460,4268000,Aggregate XL,1,65650
5774,18734,Property Cat XOL,1st Cat,NoCaFaBu_328,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.01,1/1/2024,12/31/2024,38120,8208000,Excess of Loss,1,47670
5774,18735,Property Cat XOL,2nd Cat,NoCaFaBu_328,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.01,1/1/2024,12/31/2024,84060,1324000,Excess of Loss,1,78940
5774,18736,Property Cat XOL,3rd Cat,NoCaFaBu_328,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,1/1/2024,12/31/2024,78460,8208000,Excess of Loss,1,41340
5774,18737,Property Cat XOL,4th Cat,NoCaFaBu_328,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.007,1/1/2024,12/31/2024,46060,1148000,Excess of Loss,1,44770
5774,18738,Property Cat XOL,5th Cat,NoCaFaBu_328,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.006,1/1/2024,12/31/2024,36240,3672000,Excess of Loss,1,14290
5776,18741,Property Cat XOL Underlying Second Event,Underlying 2nd Event,TeFaPl_3683,Ry_3,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.075,7/1/2023,6/30/2024,56810,2936000,Excess of Loss,1,87990
5776,18779,Property Cat XOL Underlying Second Event,1st RPP,TeFaPl_3683,Ry_3,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.021,7/1/2023,6/30/2024,70940,7032000,Excess of Loss,1,24750
5788,18800,Property Cat XOL,Layer 1,FrMuInCo_3685,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Declined,0.08,1/1/2024,12/31/2024,48010,6261000,Excess of Loss,1,99770
5609,18817,Property Cat Agg XOL,New Layer 1,NoCaInUnAs_241,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.015,5/1/2024,4/30/2025,74050,3744000,Aggregate XL,1,59440
5609,18818,Property Cat Agg XOL,New Layer 2,NoCaInUnAs_241,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.014,5/1/2024,4/30/2025,11190,8471000,Aggregate XL,1,72720
6904,20232,Property Cat XOL ,Layer 1,VeMuInCo_211,Kwn_128,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.01,7/1/2024,6/30/2025,28500,6307000,Excess of Loss,1,48870
6904,20233,Property Cat XOL ,Layer 2,VeMuInCo_211,Kwn_128,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.02,7/1/2024,6/30/2025,82740,4356000,Excess of Loss,1,33040
5427,20261,Property Cat XOL,Hawaii only upd 2nd mod,HePr& CaIn_122,An_139,USD,Bermuda,Property Re,CAT US Regional,Ally,Assumed,Bound,0.02,6/1/2024,5/31/2025,86370,6120000,Excess of Loss,1,84330
6916,20303,Property Cat XOL,1st Cat,MiWiUnAs_482,Ry_3,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,In Process,0.03,3/17/2023,3/16/2024,62600,7583000,Excess of Loss,1,42440
5328,20316,Property Cat XOL,4th Cat,SoCaFaBuMu_1684,Tn_1137,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,In Process,0.02,5/31/2023,5/30/2024,12490,323000,Excess of Loss,1,73940
5328,20317,Property Cat XOL,5th Cat,SoCaFaBuMu_1684,Tn_1137,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,In Process,0.01,5/31/2023,5/30/2024,29040,4073000,Excess of Loss,1,78200
6927,20340,Property Cat XOL,1st Cat,ChLi_4725,Ry_3,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.02,9/1/2023,8/31/2024,28870,5014000,Excess of Loss,1,31670
6930,20364,Property Cat XOL,NE Only,HePr& CaIn_122,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.015,6/1/2024,5/31/2025,25530,3814000,Excess of Loss,1,65320
6930,20365,Property Cat XOL,HI Only,HePr& CaIn_122,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.15,6/1/2024,5/31/2025,32140,7176000,Excess of Loss,1,48260
6930,20366,Property Cat XOL,Multi Zonal,HePr& CaIn_122,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.01,6/1/2024,5/31/2025,83490,6257000,Excess of Loss,1,68520
5609,20420,Property Cat Agg XOL,New Top Layer,NoCaInUnAs_241,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.043,5/1/2024,4/30/2025,81370,5067000,Aggregate XL,1,39290
6948,20478,Property Cat XOL,2nd Cat ,SoCaFaBuMu_1684,Tn_1137,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.03,1/1/2024,12/31/2024,9230,7080000,Excess of Loss,1,6720
6948,20479,Property Cat XOL,3rd Cat,SoCaFaBuMu_1684,Tn_1137,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.03,5/31/2024,5/30/2025,31450,2509000,Excess of Loss,1,40240
6948,20480,Property Cat XOL,4th Cat,SoCaFaBuMu_1684,Tn_1137,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.03,5/31/2024,5/30/2025,36000,420000,Excess of Loss,1,50070
6948,20481,Property Cat XOL,1st Cat,SoCaFaBuMu_1684,Tn_1137,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.03,5/31/2024,5/30/2025,82520,2176000,Excess of Loss,1,72160
6958,20519,Property Cat XOL,Layer 1,LoCiPrInCo_4735,Ry_3,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.025,6/1/2024,5/31/2025,14770,9608000,Excess of Loss,1,74800
6958,20525,Property Cat XOL,Second Event Cover,LoCiPrInCo_4735,Ry_3,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.025,6/1/2024,5/31/2025,8990,8778000,Excess of Loss,1,59810
6979,20588,Property Cat XOL,1st Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.01,3/1/2024,2/28/2025,92470,8048000,Excess of Loss,1,41880
6979,20589,Property Cat XOL,2nd Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.013,3/1/2024,2/28/2025,64740,9095000,Excess of Loss,1,44810
6979,20590,Property Cat XOL,3rd Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.015,3/1/2024,2/28/2025,14630,6708000,Excess of Loss,1,80290
6979,20591,Property Cat XOL,4th Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.01,3/1/2024,2/28/2025,89140,251000,Excess of Loss,1,60270
6980,20592,Property Cat XOL,2nd Cat - EQ only,SpInCo_3630,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.048,3/1/2024,2/28/2025,35820,8583000,Excess of Loss,1,14160
6981,20595,Property Cat XOL,2nd Cat - Additional,CaWeInCo_3582,N_1,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.025,3/1/2024,2/28/2025,63270,7103000,Excess of Loss,1,40600
6981,20596,Property Cat XOL,2nd Cat - Original ,CaWeInCo_3582,N_1,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.025,3/1/2024,2/28/2025,90110,8845000,Excess of Loss,1,67050
6984,20613,Property Cat Agg  XOL,1st Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,7/1/2024,6/30/2025,92620,4553000,Aggregate XL,1,53220
6984,20614,Property Cat Agg  XOL,2nd Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,7/1/2024,6/30/2025,19430,8536000,Aggregate XL,1,36100
6984,20615,Property Cat Agg  XOL,3rd Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.003,7/1/2024,6/30/2025,90490,3770000,Aggregate XL,1,25410
6984,20616,Property Cat Agg  XOL,4th Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,7/1/2024,6/30/2025,34520,2981000,Aggregate XL,1,54000
6984,20617,Property Cat Agg  XOL,5th Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,7/1/2024,6/30/2025,2050,8397000,Aggregate XL,1,76150
6984,20618,Property Cat Agg  XOL,6th Cat Agg,MaPrInUnAs_219,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.005,7/1/2024,6/30/2025,68510,5416000,Aggregate XL,1,17030
7016,20781,Property Cat XOL,1st Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,In Process,0.01,3/1/2024,2/28/2025,19040,4751000,Excess of Loss,1,54920
7016,20782,Property Cat XOL,2nd Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,In Process,0.013,3/1/2024,2/28/2025,95410,3065000,Excess of Loss,1,37420
7016,20783,Property Cat XOL,3rd Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,In Process,0.015,3/1/2024,2/28/2025,52380,358000,Excess of Loss,1,14460
7016,20784,Property Cat XOL,4th Cat,SoVaInCo_4741,H_5,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,In Process,0.01,3/1/2024,2/28/2025,27030,8787000,Excess of Loss,1,58900
5583,20815,Property Cat XOL,3rd Cat 9 Month Cover,FoSpInCo_3622,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.02,1/1/2024,12/31/2024,8130,5529000,Excess of Loss,1,5090
7023,20821,Property Cat XOL ,Layer 1,GeUnAs_2050,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.1,4/1/2024,3/31/2025,22950,3412000,Excess of Loss,1,55600
7023,20822,Property Cat XOL ,Layer 2,GeUnAs_2050,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.09,4/1/2024,3/31/2025,91180,5495000,Excess of Loss,1,44470
7028,20835,Property Cat XOL,Layer 1 (Yr 1 of 3),BaCoMuInCo_397,Ary_145,USD,Bermuda,Property Re,CAT US Regional,Chris,Assumed,Declined - FOT,0.075,7/1/2024,6/30/2025,56660,6148000,Excess of Loss,1,45370
7028,20836,Property Cat XOL,Layer 2 (Yr 1 of 3),BaCoMuInCo_397,Ary_145,USD,Bermuda,Property Re,CAT US Regional,Chris,Assumed,Declined - FOT,0.038,7/1/2024,6/30/2025,47060,6904000,Excess of Loss,1,50560
7028,20840,Property Cat XOL,Layer 1 - Multi-Year (3 of 3),BaCoMuInCo_397,Ary_145,USD,Bermuda,Property Re,CAT US Regional,Chris,Assumed,Bound,0.075,7/1/2024,6/30/2025,96150,5808000,Excess of Loss,1,79640
7028,20841,Property Cat XOL,Layer 2 - Multi-Year (3 of 3),BaCoMuInCo_397,Ary_145,USD,Bermuda,Property Re,CAT US Regional,Chris,Assumed,Bound,0.038,7/1/2024,6/30/2025,86600,103000,Excess of Loss,1,26610
7048,20961,Property Cat XOL,2nd Cat,HoPr_4758,N_1,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.025,4/1/2024,3/31/2025,54100,1017000,Excess of Loss,1,13970
7048,20962,Property Cat XOL,3rd Cat,HoPr_4758,N_1,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.025,4/1/2024,3/31/2025,74510,8697000,Excess of Loss,1,85040
7048,20963,Property Cat XOL,Underlying 2nd/3rd Event,HoPr_4758,N_1,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.025,4/1/2024,3/31/2025,80090,3078000,Excess of Loss,1,25850
7050,20967,Property Cat XOL,2nd Cat,CoLlInCo_3547,Ry_3,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.023,4/1/2024,3/31/2025,6380,5289000,Excess of Loss,1,40800
7050,20968,Property Cat XOL,3rd Cat,CoLlInCo_3547,Ry_3,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.023,4/1/2024,3/31/2025,19790,4889000,Excess of Loss,1,79750
7056,20981,Property Cat XOL,Layer 1,EmBa_4760,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.05,4/1/2024,3/31/2025,49060,4629000,Excess of Loss,1,24130
7056,20982,Property Cat XOL,Layer 2,EmBa_4760,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.05,4/1/2024,3/31/2025,52060,9928000,Excess of Loss,1,63900
7056,20983,Property Cat XOL,Layer 3,EmBa_4760,Kr_4,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.01,4/1/2024,3/31/2025,83370,6630000,Excess of Loss,1,17660
7079,21149,Property Cat XOL,MCAPP,SoCaWianHa_1071,N_1,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.025,5/31/2024,5/30/2025,42310,3411000,Excess of Loss,1,85140
7126,21373,Property Cat XOL ,2nd Cat,MeInCo_2191,N_1,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.008,7/1/2024,6/30/2025,33180,8572000,Excess of Loss,1,90960
7126,21374,Property Cat XOL ,3rd Cat,MeInCo_2191,N_1,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.008,7/1/2024,6/30/2025,47540,176000,Excess of Loss,1,85380
7134,21413,Property Cat XOL,UL Cat,MiWiUnAs_482,S_3522,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.05,3/17/2024,3/16/2025,64460,1561000,Excess of Loss,1,29900
7134,21414,Property Cat XOL,1st Cat,MiWiUnAs_482,S_3522,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.05,3/17/2024,3/16/2025,78520,4463000,Excess of Loss,1,35970
7139,21457,Property Cat XOL - Main,Layer 2 EQ Only,PaSpInCo_243,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.1,6/1/2024,5/31/2025,40770,4195000,Excess of Loss,1,56200
7139,21458,Property Cat XOL - Main,Layer 3 EQ & HI Only,PaSpInCo_243,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.016,6/1/2024,5/31/2025,80810,1644000,Excess of Loss,1,12240
7139,21460,Property Cat XOL - Main,Layer 5 EQ Only,PaSpInCo_243,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.008,6/1/2024,5/31/2025,86260,5241000,Excess of Loss,1,53910
7139,21461,Property Cat XOL - Main,Layer 6 EQ Only,PaSpInCo_243,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.008,6/1/2024,5/31/2025,29710,3294000,Excess of Loss,1,55760
7139,21466,Property Cat XOL - Main,Layer 1 EQ Only,PaSpInCo_243,Ry_3,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.223,6/1/2024,5/31/2025,7090,4905000,Excess of Loss,1,38980
7216,21825,Property Cat XOL,1st Cat,SuNaInCo_2033,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.025,1/15/2024,1/14/2025,65590,4621000,Excess of Loss,1,94830
7216,21826,Property Cat XOL,2nd Cat,SuNaInCo_2033,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.025,1/15/2024,1/14/2025,25860,9867000,Excess of Loss,1,38950
7216,21827,Property Cat XOL,3rd Cat,SuNaInCo_2033,D)a(lsn_271,USD,London 1, Property Do,CAT US Regional,Victoria,Assumed,Bound,0.015,1/15/2024,1/14/2025,75940,2543000,Excess of Loss,1,8300
5582,21828,Property Cat XOL,4th Cat RPP,HaMu_3621,N_1,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.065,1/1/2024,12/31/2024,92290,1601000,Excess of Loss,1,45320
7244,21903,Property Cat XOL,1st Cat,CaUnReEx_2165,E_9,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.003,5/1/2024,4/30/2025,8790,4905000,Excess of Loss,1,36790
7244,21904,Property Cat XOL,4th Cat,CaUnReEx_2165,E_9,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.003,5/1/2024,4/30/2025,43700,5068000,Excess of Loss,1,85800
7244,21905,Property Cat XOL,5th Cat,CaUnReEx_2165,E_9,USD,London 1, Property Do,CAT US Regional,Nicholas,Assumed,Bound,0.003,5/1/2024,4/30/2025,59770,6064000,Excess of Loss,1,36130
7245,21906,Property Cat XOL,1st Cat Annual,AlInUnAs_581,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.04,6/1/2024,5/31/2025,54710,5709000,Excess of Loss,1,30020
7245,21907,Property Cat XOL,4th Cat Annual,AlInUnAs_581,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.04,6/1/2024,5/31/2025,53080,3476000,Excess of Loss,1,70040
7245,21908,Property Cat XOL,2nd Cat (2023 Yr 2 of 2),AlInUnAs_581,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.02,6/1/2024,5/31/2025,23810,9863000,Excess of Loss,1,43660
7245,21909,Property Cat XOL,3rd Cat (2023 Yr 2 of 2),AlInUnAs_581,N_1,USD,London 1, Property Do,CAT US Regional,Joachim,Assumed,Bound,0.02,6/1/2024,5/31/2025,46180,6593000,Excess of Loss,1,12650
